fleet_size,mode,seed,duration_s,warmup_s,step_interval_ms,sample_every_steps,layout_seed,layout_digest,stream_digest,stream_event_count,tasks_created,tasks_completed,tasks_active_end,completion_rate,throughput_tps,average_completion_time_s,latency_p90_s,agent_work_fraction_final,offered_work_fraction_nominal,offered_work_fraction_realized,wall_time_s,full_working_fraction,full_navigating_fraction,full_idle_fraction,full_active_fraction,full_mean_stuck_agents,full_sample_count,post_warmup_working_fraction,post_warmup_navigating_fraction,post_warmup_idle_fraction,post_warmup_active_fraction,post_warmup_mean_stuck_agents,post_warmup_sample_count,completed_nominal_work_fraction,configured_arrival_rate_tps,realized_arrival_rate_tps,arrival_rate_per_robot,tasks_active_end_per_robot,arrival_completion_gap_tps,completed_work_state_fraction,incomplete_task_work_fraction
500,centralized,45,900.0,180.0,100,10,10500,2a561b5a13e07424a2ca66cc93d035e319a860347b95787980940ef91a132f34,cf92e506c845f68a20348f1acf1e5c10d3593cf8cbb5445ebc0f8238e7c104fb,4454,4454,3265,1189,0.7330489447687472,3.6277777777777778,216.12741194486983,412.5199999999999,0.3325288888888889,0.45,0.4454,111.40201235190034,0.33246888888888887,0.56812,0.09941111111111112,0.9005888888888889,22.515555555555554,900,0.4021888888888888,0.579961111111111,0.017850000000000144,0.9821499999999999,22.90138888888889,720,0.3265,5.0,4.948888888888889,0.01,2.378,1.3211111111111111,0.32722555555555555,0.005303333333333327
500,distributed,45,900.0,180.0,100,10,10500,2a561b5a13e07424a2ca66cc93d035e319a860347b95787980940ef91a132f34,cf92e506c845f68a20348f1acf1e5c10d3593cf8cbb5445ebc0f8238e7c104fb,4454,4454,3908,546,0.877413560844185,4.342222222222222,132.60245649948823,245.13000000000005,0.40302200000000005,0.45,0.4454,1750.6117474902421,0.40298666666666666,0.5309999999999999,0.06601333333333337,0.9339866666666666,5.987777777777778,900,0.48136944444444446,0.5128194444444445,0.0058111111111111,0.9941888888888889,6.701388888888889,720,0.39080000000000004,5.0,4.948888888888889,0.01,1.092,0.6066666666666665,0.3916684444444445,0.011353555555555561
500,centralized,46,900.0,180.0,100,10,10500,2a561b5a13e07424a2ca66cc93d035e319a860347b95787980940ef91a132f34,825b9f1f0d94bbeb65ef1d7916eeb60a64fb81140b2307227895db3cfbcd274e,4462,4462,3050,1412,0.6835499775885253,3.388888888888889,222.17445901639348,421.8,0.31257022222222225,0.45,0.4462,104.26236703246832,0.31246222222222225,0.5890177777777776,0.09852000000000005,0.90148,22.765555555555554,900,0.37828333333333336,0.6056666666666666,0.01605000000000001,0.98395,23.204166666666666,720,0.305,5.0,4.957777777777777,0.01,2.824,1.5688888888888886,0.3056777777777778,0.006892444444444423
500,distributed,46,900.0,180.0,100,10,10500,2a561b5a13e07424a2ca66cc93d035e319a860347b95787980940ef91a132f34,825b9f1f0d94bbeb65ef1d7916eeb60a64fb81140b2307227895db3cfbcd274e,4462,4462,3837,625,0.8599282832810399,4.263333333333334,134.79223351576752,252.98000000000002,0.4003373333333333,0.45,0.4462,1697.676842983812,0.40016888888888885,0.5371600000000001,0.06267111111111112,0.9373288888888889,6.053333333333334,900,0.4779583333333333,0.5203527777777779,0.00168888888888874,0.9983111111111113,6.8180555555555555,720,0.38370000000000004,5.0,4.957777777777777,0.01,1.25,0.6944444444444438,0.3845526666666667,0.015784666666666614
600,centralized,42,900.0,180.0,100,10,10600,729241f593f75f74821f184a3009575561bb42b89c1fd1c3a52e97ae5b087e06,360803a4290adb3629d4788f3b99e09208ea9873b19215ad3e21cd417825b47e,4944,4944,3481,1463,0.7040857605177994,3.867777777777778,232.21315713875322,437.0,0.29852407407407405,0.4125,0.412,159.40008440054953,0.2984685185185185,0.5941648148148146,0.10736666666666683,0.8926333333333332,28.265555555555554,900,0.36098379629629634,0.6184699074074071,0.02054629629629645,0.9794537037037035,29.823611111111113,720,0.29008333333333336,5.5,5.493333333333333,0.009166666666666667,2.4383333333333335,1.6255555555555552,0.290727962962963,0.007796111111111059
600,distributed,42,900.0,180.0,100,10,10600,729241f593f75f74821f184a3009575561bb42b89c1fd1c3a52e97ae5b087e06,360803a4290adb3629d4788f3b99e09208ea9873b19215ad3e21cd417825b47e,4944,4944,4201,743,0.8497168284789643,4.667777777777777,138.04368007617234,249.60000000000002,0.36701,0.4125,0.412,2560.029332531616,0.3668481481481481,0.5647629629629631,0.06838888888888883,0.9316111111111112,5.802222222222222,900,0.4417222222222222,0.5562638888888889,0.0020138888888889817,0.997986111111111,6.501388888888889,720,0.3500833333333333,5.5,5.493333333333333,0.009166666666666667,1.2383333333333333,0.8255555555555558,0.3508612962962963,0.016148703703703693
600,centralized,43,900.0,180.0,100,10,10600,729241f593f75f74821f184a3009575561bb42b89c1fd1c3a52e97ae5b087e06,658221c071710e7d0d8d763c9d3db2fe8f0c9ff715a8a9061b52a2cf5d2da787,5001,5001,3409,1592,0.6816636672665467,3.787777777777778,223.87811674978,415.32000000000016,0.29075796296296297,0.4125,0.41675,164.69735316373408,0.2906851851851852,0.6113925925925925,0.09792222222222224,0.9020777777777778,28.907777777777778,900,0.35031249999999997,0.6327476851851852,0.01693981481481488,0.9830601851851851,30.134722222222223,720,0.28408333333333335,5.5,5.556666666666667,0.009166666666666667,2.6533333333333333,1.7688888888888887,0.2847146296296296,0.006043333333333345
600,distributed,43,900.0,180.0,100,10,10600,729241f593f75f74821f184a3009575561bb42b89c1fd1c3a52e97ae5b087e06,658221c071710e7d0d8d763c9d3db2fe8f0c9ff715a8a9061b52a2cf5d2da787,5001,5001,4262,739,0.8522295540891822,4.735555555555556,137.8342092914125,259.4,0.3713838888888889,0.4125,0.41675,2966.4424494002014,0.37123333333333336,0.565337037037037,0.06342962962962961,0.9365703703703704,5.538888888888889,900,0.4429537037037036,0.5545416666666667,0.0025046296296296067,0.9974953703703704,6.088888888888889,720,0.3551666666666667,5.5,5.556666666666667,0.009166666666666667,1.2316666666666667,0.8211111111111107,0.35595592592592595,0.015427962962962949
600,centralized,44,900.0,180.0,100,10,10600,729241f593f75f74821f184a3009575561bb42b89c1fd1c3a52e97ae5b087e06,28fe8669f7897daae23ef4dff150df17ee7a42d9471642432d5a9d140ce32e33,4954,4954,3404,1550,0.6871215179652805,3.7822222222222224,228.53301997649825,421.87000000000006,0.2904596296296296,0.4125,0.41283333333333333,170.25458486191928,0.2904351851851852,0.6055314814814814,0.10403333333333342,0.8959666666666666,28.677777777777777,900,0.3503842592592592,0.6267430555555555,0.02287268518518526,0.9771273148148147,30.677777777777777,720,0.2836666666666667,5.5,5.504444444444444,0.009166666666666667,2.5833333333333335,1.7222222222222219,0.284297037037037,0.006162592592592608
600,distributed,44,900.0,180.0,100,10,10600,729241f593f75f74821f184a3009575561bb42b89c1fd1c3a52e97ae5b087e06,28fe8669f7897daae23ef4dff150df17ee7a42d9471642432d5a9d140ce32e33,4954,4954,4249,705,0.8576907549454986,4.721111111111111,135.5099788185455,252.12000000000003,0.3661024074074074,0.4125,0.41283333333333333,2369.780103981495,0.3659611111111111,0.5730925925925925,0.06094629629629633,0.9390537037037037,5.483333333333333,900,0.43520601851851853,0.5621111111111112,0.002682870370370294,0.9973171296296297,6.030555555555556,720,0.3540833333333333,5.5,5.504444444444444,0.009166666666666667,1.175,0.7833333333333332,0.3548701851851852,0.011232222222222199
600,centralized,45,900.0,180.0,100,10,10600,729241f593f75f74821f184a3009575561bb42b89c1fd1c3a52e97ae5b087e06,c907cc66801149b3fd8b2c373bbf6a9f124fbc7b249c9aa8c5d2e9fcbaeaef67,4893,4893,3393,1500,0.6934396076026977,3.77,229.62130857648103,422.12,0.2988968518518519,0.4125,0.40775,153.6544157434255,0.29868703703703703,0.595261111111111,0.10605185185185195,0.893948148148148,29.162222222222223,900,0.36180555555555555,0.6207662037037036,0.017428240740740786,0.9825717592592592,30.872222222222224,720,0.28275,5.5,5.4366666666666665,0.009166666666666667,2.5,1.6666666666666665,0.28337833333333334,0.015518518518518543
600,distributed,45,900.0,180.0,100,10,10600,729241f593f75f74821f184a3009575561bb42b89c1fd1c3a52e97ae5b087e06,c907cc66801149b3fd8b2c373bbf6a9f124fbc7b249c9aa8c5d2e9fcbaeaef67,4893,4893,4174,719,0.8530553852442264,4.637777777777778,142.12594633445136,266.8100000000001,0.36071518518518514,0.4125,0.40775,2759.9238118566573,0.3605481481481482,0.5677259259259259,0.07172592592592597,0.928274074074074,5.573333333333333,900,0.4338402777777778,0.5599212962962964,0.006238425925925828,0.9937615740740742,6.102777777777778,720,0.3478333333333334,5.5,5.4366666666666665,0.009166666666666667,1.1983333333333333,0.7988888888888885,0.3486062962962963,0.012108888888888836
600,centralized,46,900.0,180.0,100,10,10600,729241f593f75f74821f184a3009575561bb42b89c1fd1c3a52e97ae5b087e06,5160f02b85b24e6f308e15f71d33e38cf54bc489cff9f129b9cf6440079aed64,4943,4943,3363,1580,0.6803560590734372,3.736666666666667,241.84225393993458,455.44000000000005,0.2851090740740741,0.4125,0.41191666666666665,155.43274086154997,0.2850833333333333,0.6068925925925925,0.1080240740740741,0.8919759259259259,28.314444444444444,900,0.34431249999999997,0.6362129629629629,0.019474537037037054,0.980525462962963,29.788888888888888,720,0.28025,5.5,5.492222222222222,0.009166666666666667,2.6333333333333333,1.755555555555555,0.2808727777777778,0.0042362962962962936
600,distributed,46,900.0,180.0,100,10,10600,729241f593f75f74821f184a3009575561bb42b89c1fd1c3a52e97ae5b087e06,5160f02b85b24e6f308e15f71d33e38cf54bc489cff9f129b9cf6440079aed64,4943,4943,4106,837,0.830669633825612,4.562222222222222,140.44003896736484,260.45,0.3612518518518519,0.4125,0.41191666666666665,2714.8961385674775,0.3610407407407407,0.5689777777777778,0.06998148148148153,0.9300185185185185,5.663333333333333,900,0.4313541666666667,0.5649768518518519,0.003668981481481426,0.9963310185185186,6.256944444444445,720,0.3421666666666667,5.5,5.492222222222222,0.009166666666666667,1.395,0.9299999999999997,0.34292703703703703,0.01832481481481485
700,centralized,42,900.0,180.0,100,10,10700,630d185398c4609c35d3f03c30ecf474331d49319f5035184a90ec5caf8ccfe3,f6e358d6aafa0b9c41648c032f2bb8a3b034036d05a582e604d565692ab6aa0c,5399,5399,3325,2074,0.6158547879236895,3.6944444444444446,259.17386466165414,472.69999999999993,0.2550150793650794,0.38571428571428573,0.3856428571428571,226.17479050718248,0.2547761904761905,0.6286444444444445,0.11657936507936506,0.8834206349206349,37.21,900,0.30943253968253964,0.6668194444444444,0.023748015873015893,0.9762519841269841,40.1375,720,0.2375,6.0,5.998888888888889,0.008571428571428572,2.962857142857143,2.304444444444444,0.2380277777777778,0.01698730158730158
700,distributed,42,900.0,180.0,100,10,10700,630d185398c4609c35d3f03c30ecf474331d49319f5035184a90ec5caf8ccfe3,f6e358d6aafa0b9c41648c032f2bb8a3b034036d05a582e604d565692ab6aa0c,5399,5399,4555,844,0.8436747545841823,5.061111111111111,144.92731064763996,276.8200000000003,0.3435166666666667,0.38571428571428573,0.3856428571428571,3833.825257798657,0.34332380952380953,0.5800507936507937,0.07662539682539682,0.9233746031746032,5.754444444444444,900,0.41481944444444446,0.5767480158730158,0.008432539682539764,0.9915674603174602,6.384722222222222,720,0.32535714285714284,6.0,5.998888888888889,0.008571428571428572,1.2057142857142857,0.9377777777777778,0.3260801587301587,0.017436507936507972
700,centralized,43,900.0,180.0,100,10,10700,630d185398c4609c35d3f03c30ecf474331d49319f5035184a90ec5caf8ccfe3,a2d79eb53ff05dfd61b1bfe052b06e153ea8542b8dbb5b3b237708d5bf7b5acd,5421,5421,3321,2100,0.612617598229109,3.69,250.40099367660346,457.00000000000006,0.24386158730158733,0.38571428571428573,0.38721428571428573,207.70462196692824,0.24384444444444447,0.652942857142857,0.10321269841269842,0.8967873015873016,37.33222222222222,900,0.2935257936507936,0.6905555555555556,0.015918650793650735,0.9840813492063493,40.07222222222222,720,0.23721428571428574,6.0,6.023333333333333,0.008571428571428572,3.0,2.3333333333333335,0.23774142857142858,0.0061201587301587534
700,distributed,43,900.0,180.0,100,10,10700,630d185398c4609c35d3f03c30ecf474331d49319f5035184a90ec5caf8ccfe3,a2d79eb53ff05dfd61b1bfe052b06e153ea8542b8dbb5b3b237708d5bf7b5acd,5421,5421,4653,768,0.8583287216380742,5.17,142.2307758435418,266.78000000000014,0.34705079365079367,0.38571428571428573,0.38721428571428573,3659.0993956234306,0.34690000000000004,0.5851507936507938,0.0679492063492062,0.9320507936507938,5.9511111111111115,900,0.4164960317460318,0.5808869047619049,0.002617063492063365,0.9973829365079366,6.575,720,0.33235714285714285,6.0,6.023333333333333,0.008571428571428572,1.0971428571428572,0.8533333333333335,0.3330957142857143,0.013955079365079393
700,centralized,44,900.0,180.0,100,10,10700,630d185398c4609c35d3f03c30ecf474331d49319f5035184a90ec5caf8ccfe3,c50ac533a450c790d18a22d40a7933f5e9085a7a2087f2b6bc601c666205ba0c,5397,5397,3377,2020,0.6257179914767463,3.752222222222222,253.6430559668345,462.38000000000005,0.24789809523809522,0.38571428571428573,0.3855,230.16884467937052,0.24783333333333335,0.6406920634920634,0.11147460317460323,0.8885253968253968,36.95777777777778,900,0.2996746031746032,0.6753214285714284,0.025003968253968334,0.9749960317460317,39.56111111111111,720,0.24121428571428571,6.0,5.996666666666667,0.008571428571428572,2.8857142857142857,2.244444444444445,0.24175031746031744,0.00614777777777778
700,distributed,44,900.0,180.0,100,10,10700,630d185398c4609c35d3f03c30ecf474331d49319f5035184a90ec5caf8ccfe3,c50ac533a450c790d18a22d40a7933f5e9085a7a2087f2b6bc601c666205ba0c,5397,5397,4619,778,0.8558458402816379,5.1322222222222225,142.54806235115825,270.0799999999999,0.346141746031746,0.38571428571428573,0.3855,3219.656331108883,0.34605555555555556,0.5854111111111112,0.06853333333333322,0.9314666666666668,5.935555555555555,900,0.41505357142857147,0.5802579365079366,0.004688492063491978,0.995311507936508,6.559722222222222,720,0.32992857142857146,6.0,5.996666666666667,0.008571428571428572,1.1114285714285714,0.8644444444444446,0.3306617460317461,0.015479999999999938
700,centralized,45,900.0,180.0,100,10,10700,630d185398c4609c35d3f03c30ecf474331d49319f5035184a90ec5caf8ccfe3,1a514f7b330de174ed76632cf02e1d7ecbb4b25cc5187c36bac45d8d224c924a,5337,5337,3474,1863,0.6509274873524452,3.86,256.4077144502015,477.6200000000002,0.2537271428571429,0.38571428571428573,0.3812142857142857,219.79334875568748,0.2536333333333333,0.6297714285714286,0.11659523809523809,0.8834047619047619,36.416666666666664,900,0.30763492063492065,0.6688492063492064,0.02351587301587299,0.976484126984127,39.31666666666667,720,0.24814285714285714,6.0,5.93,0.008571428571428572,2.6614285714285715,2.07,0.24869428571428573,0.0050328571428571445
700,distributed,45,900.0,180.0,100,10,10700,630d185398c4609c35d3f03c30ecf474331d49319f5035184a90ec5caf8ccfe3,1a514f7b330de174ed76632cf02e1d7ecbb4b25cc5187c36bac45d8d224c924a,5337,5337,4441,896,0.8321154206483042,4.934444444444445,146.7197252870975,279.40000000000003,0.33426698412698413,0.38571428571428573,0.3812142857142857,3764.290453473106,0.3340619047619048,0.5909634920634921,0.07497460317460314,0.9250253968253969,5.725555555555555,900,0.40427579365079364,0.5919563492063493,0.0037678571428569896,0.996232142857143,6.341666666666667,720,0.3172142857142857,6.0,5.93,0.008571428571428572,1.28,0.9955555555555549,0.3179192063492064,0.01634777777777774
700,centralized,46,900.0,180.0,100,10,10700,630d185398c4609c35d3f03c30ecf474331d49319f5035184a90ec5caf8ccfe3,e570ec04b13f0d18214d31d64abf79fa76bdb69e1742d10dd0b842bf38aa6a7d,5456,5456,3403,2053,0.6237170087976539,3.781111111111111,270.50458419042025,497.54,0.25706285714285715,0.38571428571428573,0.38971428571428574,217.24217183887959,0.25693015873015873,0.627947619047619,0.11512222222222224,0.8848777777777778,37.36666666666667,900,0.3122043650793651,0.6657400793650794,0.022055555555555495,0.9779444444444445,40.63611111111111,720,0.24307142857142858,6.0,6.062222222222222,0.008571428571428572,2.932857142857143,2.281111111111111,0.2436115873015873,0.013451269841269847
700,distributed,46,900.0,180.0,100,10,10700,630d185398c4609c35d3f03c30ecf474331d49319f5035184a90ec5caf8ccfe3,e570ec04b13f0d18214d31d64abf79fa76bdb69e1742d10dd0b842bf38aa6a7d,5456,5456,4601,855,0.843291788856305,5.112222222222222,145.65807433166705,273.4,0.34717587301587305,0.38571428571428573,0.38971428571428574,3364.0611259154975,0.34698412698412706,0.5803555555555556,0.07266031746031731,0.9273396825396827,5.822222222222222,900,0.4176428571428572,0.5798551587301588,0.0025019841269839915,0.997498015873016,6.418055555555555,720,0.3286428571428571,6.0,6.062222222222222,0.008571428571428572,1.2214285714285715,0.9500000000000002,0.3293731746031746,0.017802698412698437
800,centralized,42,900.0,180.0,100,10,10800,19423f2529034312594f78faec448d679f4b23f92dfa22a8e074734325ef97b9,397c9da16b15a37b0fecb0b37a776ecace729a38eaac5b2770b5dafffa4cfe0f,5843,5843,3112,2731,0.532603114838268,3.457777777777778,278.18785347043706,499.40000000000003,0.20942597222222226,0.365625,0.3651875,306.36308187805116,0.20919722222222223,0.6665819444444444,0.12422083333333334,0.8757791666666667,46.343333333333334,900,0.2543472222222222,0.7182829861111111,0.027369791666666643,0.9726302083333334,49.93472222222222,720,0.1945,6.5,6.492222222222222,0.008125,3.41375,3.034444444444444,0.19493222222222223,0.014493750000000027
800,distributed,42,900.0,180.0,100,10,10800,19423f2529034312594f78faec448d679f4b23f92dfa22a8e074734325ef97b9,397c9da16b15a37b0fecb0b37a776ecace729a38eaac5b2770b5dafffa4cfe0f,5843,5843,4989,854,0.853842204347082,5.543333333333333,149.74481860092203,288.97999999999996,0.32804930555555556,0.365625,0.3651875,4748.605226578191,0.3279625,0.5866527777777777,0.08538472222222226,0.9146152777777777,5.954444444444444,900,0.3966666666666666,0.592170138888889,0.011163194444444358,0.9888368055555556,6.5625,720,0.3118125,6.5,6.492222222222222,0.008125,1.0675,0.9488888888888889,0.31250541666666665,0.015543888888888913
800,centralized,43,900.0,180.0,100,10,10800,19423f2529034312594f78faec448d679f4b23f92dfa22a8e074734325ef97b9,e8784b2684fcafc0ad1a8778a05b10e2642ac573980eb7f6082fd4fb1c8fcd82,5889,5889,3283,2606,0.5574800475462727,3.647777777777778,279.15942735303076,511.94000000000005,0.22247500000000003,0.365625,0.3680625,296.18085253983736,0.22224166666666664,0.6623763888888888,0.1153819444444445,0.8846180555555555,44.48111111111111,900,0.26947048611111113,0.7057586805555555,0.02477083333333341,0.9752291666666666,47.97638888888889,720,0.2051875,6.5,6.543333333333333,0.008125,3.2575,2.895555555555555,0.20564347222222223,0.0168315277777778
800,distributed,43,900.0,180.0,100,10,10800,19423f2529034312594f78faec448d679f4b23f92dfa22a8e074734325ef97b9,e8784b2684fcafc0ad1a8778a05b10e2642ac573980eb7f6082fd4fb1c8fcd82,5889,5889,4958,931,0.8419086432331465,5.5088888888888885,147.98691004437276,281.02000000000015,0.3232105555555556,0.365625,0.3680625,4860.495889192447,0.3230638888888889,0.602613888888889,0.07432222222222218,0.9256777777777778,5.8,900,0.38889930555555563,0.6063107638888888,0.004789930555555544,0.9952100694444445,6.361111111111111,720,0.30987499999999996,6.5,6.543333333333333,0.008125,1.16375,1.0344444444444445,0.3105636111111111,0.01264694444444453
800,centralized,44,900.0,180.0,100,10,10800,19423f2529034312594f78faec448d679f4b23f92dfa22a8e074734325ef97b9,905a0635894f061c566b78428f235995e76179fb2be345172d880b763bb95db0,5801,5801,3203,2598,0.5521461816928116,3.5588888888888888,277.9223540430846,503.5600000000001,0.21823819444444445,0.365625,0.3625625,315.656353360042,0.2179930555555556,0.6614708333333333,0.12053611111111107,0.8794638888888889,46.41111111111111,900,0.26364930555555555,0.7069340277777777,0.029416666666666758,0.9705833333333332,50.4,720,0.20018750000000002,6.5,6.445555555555556,0.008125,3.2475,2.886666666666667,0.2006323611111111,0.01760583333333335
800,distributed,44,900.0,180.0,100,10,10800,19423f2529034312594f78faec448d679f4b23f92dfa22a8e074734325ef97b9,905a0635894f061c566b78428f235995e76179fb2be345172d880b763bb95db0,5801,5801,4920,881,0.8481296328219272,5.466666666666667,147.11808943089432,272.4400000000001,0.3219448611111111,0.365625,0.3625625,3942.996441874653,0.3217458333333333,0.6078597222222223,0.07039444444444443,0.9296055555555556,6.167777777777777,900,0.38777430555555553,0.6089079861111113,0.0033177083333332247,0.9966822916666668,6.843055555555556,720,0.3075,6.5,6.445555555555556,0.008125,1.10125,0.9788888888888891,0.30818333333333336,0.013761527777777727
800,centralized,45,900.0,180.0,100,10,10800,19423f2529034312594f78faec448d679f4b23f92dfa22a8e074734325ef97b9,8cf4862fdd2fdbc6192b533ff8c4a90689e0a3a8fa85135a4974c5693f7ef2e3,5787,5787,3296,2491,0.5695524451356488,3.6622222222222223,280.5996359223301,518.9,0.21089361111111113,0.365625,0.3616875,285.5833316165954,0.21086527777777778,0.6676458333333335,0.12148888888888876,0.8785111111111112,44.80444444444444,900,0.25631597222222224,0.7187604166666666,0.024923611111111188,0.9750763888888888,48.958333333333336,720,0.20600000000000002,6.5,6.43,0.008125,3.11375,2.7677777777777774,0.20645777777777777,0.004435833333333361
800,distributed,45,900.0,180.0,100,10,10800,19423f2529034312594f78faec448d679f4b23f92dfa22a8e074734325ef97b9,8cf4862fdd2fdbc6192b533ff8c4a90689e0a3a8fa85135a4974c5693f7ef2e3,5787,5787,4775,1012,0.8251252808017971,5.305555555555555,146.3482722513089,271.32000000000005,0.3167738888888889,0.365625,0.3616875,4546.907730460167,0.31662083333333335,0.6014930555555555,0.0818861111111111,0.9181138888888889,5.88,900,0.3822934027777778,0.6094392361111112,0.008267361111111038,0.991732638888889,6.459722222222222,720,0.2984375,6.5,6.43,0.008125,1.265,1.1244444444444444,0.2991006944444445,0.01767319444444443
800,centralized,46,900.0,180.0,100,10,10800,19423f2529034312594f78faec448d679f4b23f92dfa22a8e074734325ef97b9,e29f749fad6bb7ad9979b6e87a5c942f9e04771387141db2d66d6c99df84f8e4,5901,5901,3026,2875,0.5127944416200644,3.362222222222222,288.46434236616,512.95,0.20635847222222226,0.365625,0.3688125,257.26689256355166,0.20612083333333334,0.6722180555555556,0.12166111111111111,0.8783388888888889,46.48111111111111,900,0.24922395833333333,0.7258975694444443,0.024878472222222392,0.9751215277777776,50.71388888888889,720,0.189125,6.5,6.556666666666667,0.008125,3.59375,3.1944444444444446,0.18954527777777777,0.016813194444444485
800,distributed,46,900.0,180.0,100,10,10800,19423f2529034312594f78faec448d679f4b23f92dfa22a8e074734325ef97b9,e29f749fad6bb7ad9979b6e87a5c942f9e04771387141db2d66d6c99df84f8e4,5901,5901,4993,908,0.8461277749533977,5.547777777777778,146.33909473262568,273.78000000000003,0.32712763888888885,0.365625,0.3688125,3973.8008364196867,0.3270333333333334,0.5943430555555554,0.07862361111111116,0.9213763888888888,6.0633333333333335,900,0.39469791666666665,0.6012777777777778,0.004024305555555552,0.9959756944444444,6.688888888888889,720,0.3120625,6.5,6.556666666666667,0.008125,1.135,1.0088888888888885,0.31275597222222223,0.014371666666666616
