fleet_size,mode,metric,n,mean,standard_deviation,ci95_half_width,ci95_low,ci95_high
600,centralized,completed_work_state_fraction,5,0.28479814814814813,0.0036347351375155654,0.004513119763259294,0.28028502838488883,0.28931126791140743
600,centralized,completion_rate,5,0.6893333224851522,0.009731430446540148,0.012083166836492904,0.6772501556486593,0.7014164893216451
600,centralized,full_active_fraction,5,0.8953203703703702,0.0040733501040248294,0.005057732176247198,0.890262638194123,0.9003781025466173
600,centralized,full_idle_fraction,5,0.1046796296296297,0.0040733501040248294,0.005057732176247198,0.09962189745338251,0.1097373618058769
600,centralized,full_navigating_fraction,5,0.6026485185185184,0.007571814319240031,0.009401649241284105,0.5932468692772344,0.6120501677598025
600,centralized,full_working_fraction,5,0.29267185185185185,0.005837784956313413,0.007248567409509913,0.28542328444234194,0.29992041926136176
600,centralized,incomplete_task_work_fraction,5,0.007951370370370369,0.004413840254881287,0.005480506538308631,0.0024708638320617383,0.013431876908678999
600,centralized,latency_p90_s,5,430.3500000000001,16.118892641865916,20.014248684316506,410.3357513156836,450.3642486843166
600,centralized,offered_work_fraction_nominal,5,0.4125,0.0,0.0,0.4125,0.4125
600,centralized,offered_work_fraction_realized,5,0.41224999999999995,0.003202104342806812,0.0039759376809551505,0.4082740623190448,0.4162259376809551
600,centralized,post_warmup_active_fraction,5,0.9805476851851852,0.002413801715491126,0.002997130688927822,0.9775505544962574,0.983544815874113
600,centralized,post_warmup_idle_fraction,5,0.019452314814814888,0.002413801715491126,0.002997130688927822,0.016455184125887066,0.02244944550374271
600,centralized,post_warmup_navigating_fraction,5,0.626987962962963,0.007576321063733337,0.009407245103670548,0.6175807178592925,0.6363952080666335
600,centralized,post_warmup_working_fraction,5,0.3535597222222222,0.007570498319715412,0.009400015212052734,0.34415970701016946,0.36295973743427495
600,centralized,tasks_active_end,5,1537.0,54.516052681756044,67.69061993911637,1469.3093800608835,1604.6906199391165
600,centralized,tasks_active_end_per_robot,5,2.5616666666666665,0.09086008780292669,0.11281769989852723,2.4488489667681392,2.674484366565194
600,centralized,throughput_tps,5,3.788888888888889,0.04835567810441991,0.06004150461098835,3.7288473842779006,3.8489303934998778
600,distributed,agent_work_fraction_final,5,0.36529266666666665,0.004415581023105003,0.005482667987541236,0.35980999867912544,0.37077533465420787
600,distributed,arrival_completion_gap_tps,5,0.8317777777777776,0.05750791679262218,0.07140550989309678,0.7603722678846808,0.9031832876708744
600,distributed,average_completion_time_s,5,138.79077069758932,2.5534404158116986,3.1705150358718415,135.6202556617175,141.96128573346115
600,distributed,completed_nominal_work_fraction,5,0.34986666666666666,0.005228328286045796,0.006491827003573469,0.3433748396630932,0.35635849367024014
600,distributed,completed_work_state_fraction,5,0.35064414814814815,0.005239946793348142,0.006506253285803659,0.3441378948623445,0.3571504014339518
600,distributed,completion_rate,5,0.8486724313166967,0.010468823376587614,0.012998761090262831,0.8356736702264338,0.8616711924069596
600,distributed,full_active_fraction,5,0.9331055555555556,0.004541249367320256,0.005638705846267193,0.9274668497092884,0.9387442614018229
600,distributed,full_idle_fraction,5,0.06689444444444445,0.004541249367320256,0.005638705846267193,0.061255738598177255,0.07253315029071164
600,distributed,full_navigating_fraction,5,0.5679792592592593,0.003336663562773165,0.004143015020013752,0.5638362442392455,0.5721222742792731
600,distributed,full_working_fraction,5,0.3651262962962963,0.0044330800695009265,0.005504395923453952,0.3596219003728423,0.37063069221975026
600,distributed,incomplete_task_work_fraction,5,0.014648518518518505,0.0029365814619114277,0.003646247479048005,0.0110022710394705,0.01829476599756651
600,distributed,latency_p90_s,5,257.67600000000004,6.8954354467285315,8.561813946140923,249.11418605385913,266.237813946141
600,distributed,offered_work_fraction_nominal,5,0.4125,0.0,0.0,0.4125,0.4125
600,distributed,offered_work_fraction_realized,5,0.41224999999999995,0.003202104342806812,0.0039759376809551505,0.4082740623190448,0.4162259376809551
600,distributed,post_warmup_active_fraction,5,0.9965782407407409,0.0016855201323112221,0.0020928496665384936,0.9944853910742024,0.9986710904072793
600,distributed,post_warmup_idle_fraction,5,0.0034217592592592273,0.0016855201323112223,0.0020928496665384936,0.0013289095927207337,0.0055146089257977204
600,distributed,post_warmup_navigating_fraction,5,0.559562962962963,0.004243493870189698,0.005268993565212915,0.5542939693977501,0.564831956528176
600,distributed,post_warmup_working_fraction,5,0.4370152777777777,0.005070070304255032,0.0062953237651554896,0.4307199540126222,0.4433106015429332
600,distributed,tasks_active_end,5,748.6,51.75712511336,64.26495890378715,684.3350410962129,812.8649589037872
600,distributed,tasks_active_end_per_robot,5,1.2476666666666667,0.08626187518893334,0.10710826483964526,1.1405584018270214,1.354774931506312
600,distributed,throughput_tps,5,4.664888888888888,0.06971104381394415,0.08655769338097984,4.578331195507908,4.751446582269868
700,centralized,agent_work_fraction_final,5,0.2515129523809524,0.005467621866154626,0.0067889492269958916,0.2447240031539565,0.2583019016079483
700,centralized,arrival_completion_gap_tps,5,2.246666666666667,0.10398539783528729,0.1291149248309721,2.117551741835695,2.3757815914976392
700,centralized,average_completion_time_s,5,258.0260425891428,7.697441533071167,9.557636029892874,248.4684065592499,267.58367861903565
700,centralized,completed_nominal_work_fraction,5,0.2414285714285714,0.004500566857720956,0.005588191838741164,0.23584037958983026,0.24701676326731256
700,centralized,completed_work_state_fraction,5,0.24196507936507938,0.004510568117404783,0.00560061004282726,0.23636446932225214,0.24756568940790663
700,centralized,completion_rate,5,0.6257669747559288,0.015069951101052746,0.018711815736868406,0.6070551590190604,0.6444787904927972
700,centralized,full_active_fraction,5,0.8874031746031745,0.005646830472172524,0.007011466101256599,0.880391708501918,0.8944146407044311
700,centralized,full_idle_fraction,5,0.1125968253968254,0.0056468304721725236,0.007011466101256599,0.10558535929556881,0.119608291498082
700,centralized,full_navigating_fraction,5,0.6359996825396825,0.01080296262659993,0.01341364976738993,0.6225860327722926,0.6494133323070724
700,centralized,full_working_fraction,5,0.2514034920634921,0.005403160310913135,0.0067089096345843095,0.2446945824289078,0.2581124016980764
700,centralized,incomplete_task_work_fraction,5,0.00954787301587302,0.005345017432901845,0.006636715716205738,0.0029111572996672825,0.01618458873207876
700,centralized,latency_p90_s,5,473.44800000000004,15.743465946226705,19.548094872376694,453.89990512762336,492.9960948723767
700,centralized,offered_work_fraction_nominal,5,0.38571428571428573,0.0,0.0,0.38571428571428573,0.38571428571428573
700,centralized,offered_work_fraction_realized,5,0.38585714285714284,0.003100362059172962,0.003849607950271962,0.3820075349068709,0.3897067508074148
700,centralized,post_warmup_active_fraction,5,0.9779515873015873,0.0035829956532870953,0.0044488767084071715,0.97350271059318,0.9824004640099945
700,centralized,post_warmup_idle_fraction,5,0.02204841269841269,0.0035829956532870953,0.0044488767084071715,0.017599535990005518,0.02649728940681986
700,centralized,post_warmup_navigating_fraction,5,0.6734571428571429,0.010255199486716271,0.012733511997053339,0.6607236308600896,0.6861906548541962
700,centralized,post_warmup_working_fraction,5,0.30449444444444446,0.007701175585255533,0.009562272468057617,0.2949321719763868,0.3140567169125021
700,centralized,tasks_active_end,5,2022.0,93.58685805175853,116.20343234787485,1905.796567652125,2138.2034323478747
700,centralized,tasks_active_end_per_robot,5,2.888571428571429,0.1336955115025122,0.16600490335410695,2.7225665252173217,3.054576331925536
700,centralized,throughput_tps,5,3.7555555555555555,0.07000881778677043,0.08692742860264034,3.6686281269529153,3.842482984158196
700,distributed,agent_work_fraction_final,5,0.3436304126984127,0.005437435576749171,0.006751467998201779,0.33687894470021096,0.35038188069661447
700,distributed,arrival_completion_gap_tps,5,0.9202222222222222,0.06011511590684822,0.07464277516938,0.8455794470528422,0.9948649973916022
700,distributed,average_completion_time_s,5,144.4167896922209,1.9605949338178237,2.434400144382288,141.9823895478386,146.8511898366032
700,distributed,completed_nominal_work_fraction,5,0.32670000000000005,0.005873322600312952,0.007292693222645122,0.3194073067773549,0.3339926932226452
700,distributed,completed_work_state_fraction,5,0.327426,0.005886374428313638,0.007308899207584322,0.3201171007924157,0.3347348992075843
700,distributed,completion_rate,5,0.8466513052017006,0.010634139285433275,0.013204027902606824,0.8334472772990938,0.8598553331043074
700,distributed,full_active_fraction,5,0.9278514285714285,0.0038404074855183387,0.004768495713200374,0.9230829328582282,0.9326199242846289
700,distributed,full_idle_fraction,5,0.07214857142857134,0.003840407485518339,0.004768495713200375,0.06738007571537097,0.07691706714177171
700,distributed,full_navigating_fraction,5,0.5843863492063492,0.004470393155639256,0.005550726239173792,0.5788356229671755,0.589937075445523
700,distributed,full_working_fraction,5,0.3434650793650794,0.005461972917192859,0.006781935130442375,0.336683144234637,0.3502470144955218
700,distributed,incomplete_task_work_fraction,5,0.016204412698412697,0.0015554262798566061,0.001931316813557964,0.014273095884854732,0.01813572951197066
700,distributed,latency_p90_s,5,273.2960000000001,5.06184551324912,6.285111338270698,267.0108886617294,279.58111133827083
700,distributed,offered_work_fraction_nominal,5,0.38571428571428573,0.0,0.0,0.38571428571428573,0.38571428571428573
700,distributed,offered_work_fraction_realized,5,0.38585714285714284,0.003100362059172962,0.003849607950271962,0.3820075349068709,0.3897067508074148
700,distributed,post_warmup_active_fraction,5,0.9955984126984128,0.0024251558095159083,0.0030112286587106146,0.9925871840397021,0.9986096413571234
700,distributed,post_warmup_idle_fraction,5,0.004401587301587217,0.0024251558095159083,0.0030112286587106146,0.0013903586428766026,0.007412815960297832
700,distributed,post_warmup_navigating_fraction,5,0.581940873015873,0.005821702008001419,0.007228597791605938,0.5747122752242672,0.589169470807479
700,distributed,post_warmup_working_fraction,5,0.4136575396825397,0.0053678645281403006,0.00666508413182686,0.40699245555071284,0.4203226238143666
700,distributed,tasks_active_end,5,828.2,54.10360431616363,67.17849765244229,761.0215023475578,895.3784976524423
700,distributed,tasks_active_end_per_robot,5,1.1831428571428573,0.07729086330880519,0.09596928236063185,1.0871735747822253,1.2791121395034892
700,distributed,throughput_tps,5,5.082,0.09136279600486803,0.11344189457447953,4.968558105425521,5.195441894574479
800,centralized,agent_work_fraction_final,5,0.21347825,0.0066594130870494895,0.008268753479356355,0.20520949652064366,0.22174700347935636
800,centralized,arrival_completion_gap_tps,5,2.9557777777777776,0.1634757504575353,0.20298195392246446,2.752795823855313,3.158759731700242
800,centralized,average_completion_time_s,5,280.86672263100854,4.374804694987389,5.43203748893865,275.4346851420699,286.2987601199472
800,centralized,completed_nominal_work_fraction,5,0.19899999999999998,0.007184374320356651,0.008920578943206506,0.19007942105679348,0.20792057894320648
800,centralized,completed_work_state_fraction,5,0.19944222222222222,0.007200339596624105,0.008940402451969183,0.19050181977025304,0.20838262467419139
800,centralized,completion_rate,5,0.5449152461666131,0.022363401451356808,0.02776783045952761,0.5171474157070856,0.5726830766261407
800,centralized,full_active_fraction,5,0.8793422222222222,0.0032496926196047215,0.00403502633099167,0.8753071958912306,0.8833772485532139
800,centralized,full_idle_fraction,5,0.12065777777777775,0.0032496926196047215,0.00403502633099167,0.11662275144678608,0.12469280410876943
800,centralized,full_navigating_fraction,5,0.6660586111111112,0.004339884026583869,0.005388677752188788,0.6606699333589224,0.6714472888633
800,centralized,full_working_fraction,5,0.2132836111111111,0.0066384848058103785,0.008242767585997469,0.20504084352511365,0.22152637869710856
800,centralized,incomplete_task_work_fraction,5,0.014036027777777803,0.005491908358047723,0.006819104889622217,0.007216922888155586,0.020855132667400023
800,centralized,latency_p90_s,5,509.35,7.800596131065852,9.685719380472058,499.664280619528,519.0357193804721
800,centralized,offered_work_fraction_nominal,5,0.365625,0.0,0.0,0.365625,0.365625
800,centralized,offered_work_fraction_realized,5,0.3652625,0.0031827169996718205,0.003951865114963609,0.3613106348850364,0.3692143651149636
800,centralized,post_warmup_active_fraction,5,0.9737281249999998,0.002068069663596359,0.0025678476470649735,0.9711602773529349,0.9762959726470648
800,centralized,post_warmup_idle_fraction,5,0.026271875000000076,0.0020680696635963594,0.002567847647064974,0.023704027352935104,0.02883972264706505
800,centralized,post_warmup_navigating_fraction,5,0.7151267361111111,0.008574050003700269,0.010646089208393494,0.7044806469027176,0.7257728253195046
800,centralized,post_warmup_working_fraction,5,0.2586013888888889,0.007982418247186323,0.009911481356136072,0.24868990753275283,0.26851287024502496
800,centralized,tasks_active_end,5,2660.2,147.12817541178168,182.68375853021791,2477.516241469782,2842.8837585302176
800,centralized,tasks_active_end_per_robot,5,3.3252499999999996,0.1839102192647271,0.2283546981627724,3.096895301837227,3.553604698162772
800,centralized,throughput_tps,5,3.537777777777778,0.12772221013967375,0.15858807010144893,3.379189707676329,3.696365847879227
800,distributed,agent_work_fraction_final,5,0.32342125,0.004515743096729868,0.005607035628346665,0.3178142143716533,0.3290282856283467
800,distributed,arrival_completion_gap_tps,5,1.019111111111111,0.06705166609358724,0.08325563980798746,0.9358554713031236,1.1023667509190986
800,distributed,average_completion_time_s,5,147.50743701202472,1.422677838297769,1.7664878528566992,145.74094915916803,149.27392486488142
800,distributed,completed_nominal_work_fraction,5,0.3079375,0.005617529761825911,0.006975084464097413,0.3009624155359026,0.31491258446409737
800,distributed,completed_work_state_fraction,5,0.3086218055555555,0.005630013161296627,0.0069905846517953965,0.3016312209037601,0.31561239020735093
800,distributed,completion_rate,5,0.8430267072314702,0.010889703666501608,0.013521352993802601,0.8295053542376676,0.8565480602252729
800,distributed,full_active_fraction,5,0.9218777777777778,0.005943919288199491,0.007380350588386265,0.9144974271893915,0.9292581283661641
800,distributed,full_idle_fraction,5,0.07812222222222223,0.005943919288199491,0.007380350588386265,0.07074187163383597,0.0855025728106085
800,distributed,full_navigating_fraction,5,0.5985925000000001,0.008232267969290793,0.010221710761034408,0.5883707892389657,0.6088142107610345
800,distributed,full_working_fraction,5,0.32328527777777777,0.004548572582534033,0.005647798818949239,0.31763747895882855,0.328933076596727
800,distributed,incomplete_task_work_fraction,5,0.014799444444444443,0.0019174304209976475,0.0023808043228134702,0.012418640121630973,0.017180248767257912
800,distributed,latency_p90_s,5,277.50800000000004,7.446725454855949,9.2463309018022,268.26166909819784,286.75433090180223
800,distributed,offered_work_fraction_nominal,5,0.365625,0.0,0.0,0.365625,0.365625
800,distributed,offered_work_fraction_realized,5,0.3652625,0.0031827169996718205,0.003951865114963609,0.3613106348850364,0.3692143651149636
800,distributed,post_warmup_active_fraction,5,0.9936875000000001,0.0033118554924912082,0.004112211732279738,0.9895752882677203,0.9977997117322798
800,distributed,post_warmup_idle_fraction,5,0.006312499999999943,0.0033118554924912082,0.004112211732279738,0.0022002882677202053,0.010424711732279681
800,distributed,post_warmup_navigating_fraction,5,0.6036211805555556,0.007170283009884619,0.008903082270305871,0.5947180982852497,0.6125242628258615
800,distributed,post_warmup_working_fraction,5,0.3900663194444444,0.005745645283026434,0.007134160894383214,0.3829321585500612,0.39720048033882766
800,distributed,tasks_active_end,5,917.2,60.34649948422858,74.9300758271888,842.2699241728112,992.1300758271889
800,distributed,tasks_active_end_per_robot,5,1.1465,0.07543312435528571,0.09366259478398598,1.052837405216014,1.240162594783986
800,distributed,throughput_tps,5,5.474444444444445,0.09986719576579423,0.1240015015839543,5.35044294286049,5.5984459460283995
